-5.340,-335.950
-12.601,-195.807
-17.052,-274.226
-15.412,-461.722
-2.189,-118.196
1.751,125.228
-0.748,127.470
-0.940,71.948
6.147,37.763
10.581,-36.270
4.342,-114.045
-4.960,-72.391
-10.434,65.913
-4.710,132.062
5.243,45.003
5.623,-79.346
5.334,-92.243
3.028,-4.018
-2.043,68.782
-4.314,56.515
-2.568,-5.304
0.478,-44.215
1.715,-39.218
3.120,-18.455
3.590,11.971
-0.123,40.016
-2.634,21.831
-2.550,-38.601
-3.168,-73.274
-2.718,-26.790
0.621,51.816
0.702,66.052
-3.526,-0.922
-2.137,-69.408
2.715,-55.484
4.484,22.355
3.674,65.810
4.668,27.864
2.713,-37.074
-5.456,-48.850
-7.310,-2.782
-0.743,34.821
2.987,29.980
2.370,-2.279
-0.759,-25.192
-3.541,-21.036
-1.160,-1.040
5.764,18.651
7.865,20.509
1.618,4.685
-3.727,-22.308
-3.910,-31.536
2.345,-0.886
4.808,38.409
1.457,30.245
0.126,-21.119
-0.914,-54.374
-0.464,-25.207
2.933,32.583
2.496,49.614
-0.637,2.910
-0.865,-44.546
0.589,-31.853
0.507,20.766
-1.493,51.958
-2.864,24.236
-1.594,-22.909
-0.852,-29.911
-1.382,8.959
3.006,45.506
6.843,33.826
6.489,-2.361
5.900,-15.599
8.390,1.833
6.102,23.651
3.050,30.998
1.064,23.570
-2.065,2.527
-8.897,-13.055
-13.394,-0.807
-9.061,13.698
-5.336,5.850
-6.868,-16.611
-3.737,-38.252
4.089,-46.800
9.679,-25.332
11.030,12.985
8.418,28.400
8.633,4.449
7.490,-22.218
0.866,-9.422
-1.206,27.876
1.199,38.657
-0.515,1.130
-0.302,-42.051
1.801,-36.870
0.100,5.754
-4.270,29.129
-9.174,6.186
-9.295,-38.282
-4.179,-48.063
0.237,-9.618
-3.725,27.186
-14.267,14.637
-16.903,-30.844
-12.964,-51.551
-6.715,-25.656
0.759,12.739
5.344,19.057
2.359,-4.055
-2.873,-25.801
-5.561,-24.462
-7.567,-4.973
-9.978,7.045
-8.953,0.233
-4.596,-15.394
-1.997,-24.122
-3.451,-14.774
-2.946,3.826
-1.070,8.849
-2.296,-2.415
-2.406,-14.333
-0.953,-20.741
1.220,-10.894
-0.425,9.550
-8.345,13.370
-8.211,-8.734
0.030,-29.294
4.425,-24.964
6.816,5.112
7.518,25.979
2.618,14.182
-1.965,-21.846
0.958,-34.422
3.649,-2.946
3.444,26.750
1.736,19.633
-3.406,-16.839
-0.774,-39.247
4.130,-19.288
3.680,12.514
5.109,19.062
2.479,-10.723
0.715,-40.668
-0.895,-29.128
-1.483,7.705
4.195,25.428
11.474,4.991
7.750,-28.055
1.799,-25.907
4.377,6.818
8.586,25.547
7.567,9.807
3.087,-18.502
-0.721,-24.339
2.875,-3.842
4.503,14.215
-1.426,10.793
-2.361,-3.193
4.330,-6.336
6.845,3.643
3.017,12.093
-0.744,11.354
-0.283,5.331
1.599,1.790
0.084,-0.553
0.110,0.444
-1.541,8.786
-3.305,13.045
-2.601,4.393
-2.275,-10.386
0.332,-13.179
-0.971,3.396
-4.283,18.964
-0.545,14.602
5.936,0.184
2.880,-12.858
-7.515,-5.628
-9.841,17.788
-6.536,23.952
-5.421,3.804
-6.214,-19.459
-5.548,-14.588
-0.722,16.782
4.012,33.978
2.010,16.947
-1.687,-14.428
-2.236,-20.052
-0.229,6.585
0.236,28.734
-3.407,15.495
-5.689,-14.542
-1.571,-21.344
1.026,-1.886
-3.768,18.896
-8.762,16.218
-8.501,-13.158
-5.237,-30.477
-0.618,-9.377
2.450,21.762
-0.800,23.624
-1.345,1.999
0.619,-12.398
1.344,1.280
3.240,24.893
0.404,27.993
-5.626,5.524
-7.657,-15.098
-7.971,-13.496
-7.743,1.348
-7.323,11.945
-6.272,10.666
-2.813,0.131
4.740,-5.601
7.072,-1.017
0.010,3.896
-5.056,8.856
-1.534,8.613
2.880,-3.296
-1.558,-10.074
-4.256,-1.560
-1.489,8.982
1.263,10.377
2.422,6.015
1.688,-4.000
3.207,-6.992
5.154,6.987
1.499,17.174
-4.442,9.337
-6.179,-6.176
-5.292,-9.034
-0.105,9.520
3.585,22.850
5.465,24.470
6.426,4.720
3.552,-20.911
3.420,-10.811
4.166,20.906
-0.424,30.946
-2.124,11.952
1.658,-10.625
5.695,-7.691
5.872,15.240
1.655,28.872
0.902,17.973
6.282,-4.894
8.149,-6.957
1.873,12.031
0.117,23.628
0.169,11.678
-5.067,-10.840
