-16.864,-91.223
-6.322,-50.787
-11.764,-74.257
-14.718,-95.235
-5.061,-17.835
3.840,48.540
5.967,53.860
0.273,18.872
-4.234,-9.777
-5.015,-13.245
-4.137,-5.284
-3.668,5.771
-6.563,8.960
-8.869,4.120
-5.708,2.998
-0.666,1.200
-0.613,-10.522
-6.233,-14.375
-4.093,6.853
2.367,21.201
-0.059,8.706
-4.304,-9.243
0.460,-5.672
3.732,3.553
0.623,6.446
0.121,-1.686
-1.099,-16.612
-3.378,-21.497
2.045,-8.105
10.158,14.125
9.613,18.532
4.902,-0.854
-0.419,-17.834
-6.267,-17.191
-8.115,-5.393
-1.718,7.761
7.799,10.103
8.115,-3.746
-0.152,-17.702
-2.524,-11.273
4.460,11.155
11.795,23.544
13.734,14.404
13.344,2.704
9.606,-4.873
1.429,-14.004
-1.984,-10.966
-0.121,9.643
3.571,19.722
6.072,-0.603
5.113,-23.126
1.054,-19.579
-1.364,-7.174
-1.885,-0.012
-3.872,-7.500
-6.488,-18.433
-8.505,-18.619
-9.769,-9.059
-9.154,5.484
-8.589,8.059
-10.001,-6.966
-13.276,-16.947
-11.840,-3.319
-3.966,16.951
4.292,18.548
4.651,-0.497
-2.012,-14.845
-4.896,-8.197
-1.297,6.321
4.944,9.614
7.062,-1.893
7.479,-18.813
10.265,-17.222
11.803,-1.325
12.006,9.972
6.968,10.589
-4.975,1.035
-6.927,-7.196
0.398,-4.997
4.003,-1.161
6.914,7.268
8.363,22.351
1.110,23.551
-2.331,16.779
0.138,12.870
-0.482,8.246
-0.914,-2.096
1.872,-10.410
3.108,-16.213
1.173,-14.991
2.676,-0.039
6.537,14.929
7.898,5.459
5.876,-20.321
-0.804,-30.453
-5.959,-7.564
-3.780,23.045
-1.245,23.859
-2.042,0.763
-1.781,-11.734
1.345,-1.644
4.612,14.138
6.313,24.493
3.294,18.428
-3.740,-1.660
-4.053,-12.480
4.214,-7.409
9.904,-2.613
9.587,1.127
7.661,10.623
5.784,8.678
3.832,-0.382
5.348,2.305
10.981,13.775
10.711,12.675
4.001,-11.225
-2.562,-28.178
-3.606,-14.866
1.380,6.656
3.695,9.646
-2.311,0.003
-7.174,-6.297
-8.225,-1.840
-8.358,4.976
-6.907,0.524
-3.111,-8.246
-1.222,-3.872
-1.440,6.506
1.320,9.161
1.620,4.055
-1.274,1.697
0.805,4.181
3.544,4.736
-0.529,2.621
-5.196,5.769
-5.655,17.278
-8.399,11.688
-14.445,-12.501
-14.861,-19.108
-10.561,-11.166
-7.657,-3.777
-7.350,0.191
-6.701,-0.355
-7.059,-2.643
-6.404,-0.924
-4.623,3.590
-2.646,3.675
2.270,-1.560
4.547,-3.170
3.423,5.232
2.706,12.759
2.667,17.286
5.243,21.894
7.192,15.524
3.263,3.087
2.498,7.977
6.170,12.624
6.809,1.593
1.490,-1.793
-3.913,12.407
-3.107,20.548
1.415,14.613
1.006,4.458
-3.214,-7.246
-2.434,-12.219
2.867,-2.365
4.701,7.507
5.285,6.603
7.701,5.439
7.948,8.903
3.340,9.512
0.497,9.094
1.748,14.874
3.994,13.385
4.735,-1.243
3.252,-8.999
3.518,-7.870
1.969,-5.066
-3.788,2.329
-3.830,6.973
2.484,-7.470
4.987,-23.981
-0.967,-20.666
-6.770,-13.023
-6.520,-12.328
-6.363,-14.139
-9.656,-7.316
-9.085,2.234
-5.160,-1.381
-6.022,-19.608
-8.387,-29.036
-9.119,-19.355
-7.689,-11.019
-4.606,-3.516
-4.193,4.142
-8.091,-3.433
-9.079,-18.454
-6.838,-20.347
-6.186,-7.168
-5.987,3.126
-6.476,0.707
-5.133,-7.345
-4.232,-11.304
-4.727,-12.822
-4.381,-10.975
-4.984,-11.375
-8.717,-15.289
-12.696,-10.977
-13.513,-3.878
-12.147,-4.953
-10.244,-4.955
-5.036,-1.682
-1.619,-0.919
-5.146,-1.631
-10.247,1.937
-8.318,10.774
-3.410,13.139
-3.107,1.835
-3.944,-6.347
-2.516,-1.342
-4.238,11.228
-3.091,21.458
2.462,23.507
2.526,11.386
3.666,0.817
9.129,8.130
5.018,7.227
-3.309,-1.781
-3.577,-8.191
2.876,-8.176
6.339,-6.776
4.406,-0.599
1.752,11.677
